Season,Position,AllTeam,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
1617,0,0,Kyle Wiltjer,HOU,24,14,12,2,3.1,0.9,0.3,1,28.6,0.3,0.9,30.8,0.1,0.1,50,0.3,0.4,0.7,0.1,0.4,0.2,0.1,0.3,0,0,-2.7
1617,0,0,Georges Niang,IND,23,23,11,12,4,0.9,0.4,1.6,25,0,0.5,8.3,0.1,0.1,100,0.1,0.7,0.7,0.2,0.2,0.1,0,0.3,0,0,0.1
1617,0,0,Alonzo Gee,DEN,29,13,4,9,6.9,0.8,0.2,1.1,21.4,0,0.2,0,0.4,0.7,55.6,0.3,0.8,1.2,0.5,0.3,0.4,0.1,1.1,0,0,-1.4
1617,0,0,Larry Sanders,CLE,28,5,2,3,2.5,0.8,0.2,0.8,25,0,0,0,0.4,0.4,100,0.6,0.2,0.8,0,0.4,0.2,0.2,1,0,0,-0.2
1617,0,0,Isaiah Taylor,HOU,22,4,3,1,13,0.8,0.3,1.8,14.3,0,0.5,0,0.3,0.5,50,0.3,0.5,0.8,0.8,0,0.3,0.3,1.5,0,0,-4.8
1617,0,0,Steve Novak,MIL,33,8,6,2,2.7,0.6,0.3,0.9,28.6,0.1,0.8,16.7,0,0,0,0,0.4,0.4,0,0,0,0,0.1,0,0,0
1617,0,0,Arinze Onuaku,ORL,29,8,3,5,3.5,0.5,0.3,0.5,50,0,0,0,0,0,0,0.3,0.5,0.8,0.3,0.3,0,0.1,0.4,0,0,-1.9
1617,0,0,Michael Gbinije,DET,24,9,7,2,3.5,0.4,0.1,1.1,10,0,0.4,0,0.2,0.2,100,0.2,0.1,0.3,0.2,0,0,0,0.2,0,0,-0.3
1617,0,0,John Lucas III,MIN,34,5,3,2,2.1,0.4,0.2,0.8,25,0,0.2,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0,0,2.4
1617,0,0,Aaron Harrison,CHA,22,5,2,3,3.3,0.2,0,0.8,0,0,0.4,0,0.2,0.4,50,0,0.6,0.6,0.6,0,0,0,0.4,0,0,-1
1617,0,0,Danuel House,WAS,23,1,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1617,0,0,Patricio Garino,ORL,23,5,2,3,8.6,0,0,1.4,0,0,1,0,0,0,0,0.2,1.2,1.4,0,0.6,0,0,0.8,0,0,-2.8
1617,0,0,RJ Hunter,CHI,23,3,2,1,3.1,0,0,0.3,0,0,0.3,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,-3.3
1617,0,0,Ben Bentil,DAL,22,3,2,1,3.3,0,0,1,0,0,0.3,0,0,0,0,0,0.7,0.7,0,0.3,0,0,0.3,0,0,-4
